,genes,importance
1484,MBOAT7,2.8949503290776337e-05
2637,SPG21,2.8845174927112484e-05
1052,GPR34,2.882411848444472e-05
134,APBB1IP,2.8732472054228706e-05
1658,MYO1F,2.869629116247568e-05
2229,RGS18,2.862599865746269e-05
223,ATP5ME,2.8526326864351406e-05
560,COX6C,2.8479907797458403e-05
1850,OSBPL11,2.8269803888090108e-05
1893,PCBP1,2.8190359423501842e-05
2912,TRGC1,2.816423115107931e-05
933,FLOT1,2.8138014637053153e-05
2126,PTPRJ,2.80757163648359e-05
181,ARPC2,2.803177025971273e-05
190,ARRDC4,2.8015336777393013e-05
2075,PSMA4,2.8014793982218476e-05
