,genes,importance
2048,ZBTB7A,0.00024840811628651913
854,ITGA6,0.00024813738646661007
109,ARID1B,0.000248112749530198
1428,RBBP6,0.0002479329322434013
1171,NSD1,0.0002477950736112358
917,KMT2C,0.0002476022135135123
780,HNRNPM,0.00024749883268944563
957,LINC01138,0.00024741505584360216
674,GIMAP4,0.0002473704724527326
1812,TAF3,0.00024731064756918294
1706,SNRNP70,0.00024719996893822585
677,GLG1,0.0002469913165324871
571,ERH,0.000246956905945795
494,DNAJC1,0.0002469346598375477
1362,PSMA4,0.0002469279504678382
829,ILF3,0.0002469010584138284
131,ATG12,0.0002468619032729296
1443,RBMX,0.000246846955157318
1414,RALY,0.0002467539970861965
1054,MIER1,0.0002462643872391719
1186,OCIAD1,0.00024586292851798045
475,DGUOK,0.0002457991764977774
1301,POLR2G,0.0002457924768441273
1427,RBBP4,0.0002457159111268367
127,ASH1L,0.0002456716144133413
1189,OFD1,0.0002454401108061678
1553,RPS19BP1,0.00024519492076838684
781,HNRNPR,0.00024486622998433653
1871,TMED4,0.0002444705972509207
1888,TNFRSF18,0.00024434877459623354
1018,MAPRE2,0.00024429358696698514
669,GCC2,0.0002440480574517423
2017,XBP1,0.00024403267583178798
1103,MYSM1,0.000243819827300189
1580,SAMD9,0.00024363848493964444
1958,UBE2D2,0.00024343204232043968
1841,TGFBR2,0.0002433791424202613
928,KTN1,0.0002431950375244179
587,F2R,0.00024309924456727603
1460,RICTOR,0.0002427477980603679
178,BOD1L1,0.00024272984058336646
2050,ZC3H13,0.00024268269701086114
1210,PAFAH1B1,0.0002426018112547095
5,ABCF1,0.000242319435081338
323,CHD3,0.00024223922167532282
1003,MAFF,0.00024219706570537366
1786,STUB1,0.00024208229578776355
1794,SUPT16H,0.0002420546458327289
1932,TSC22D4,0.00024178197167535497
886,KDM5B,0.0002414359082619851
883,KDM2A,0.00024139122795616274
22,ADAM10,0.00024132308304022175
834,ING3,0.0002412589815736997
876,KAT6A,0.0002410546385146736
1217,PARP15,0.0002409726588806
1321,PPP2R2B,0.00024073653551874596
653,GABPB1.AS1,0.00024021763062409803
89,ARCN1,0.00024021472196953848
624,FKBP8,0.00024010886502897607
2074,ZNF428,0.00024008302266180815
850,ISG15,0.00023985889021548918
894,KIF2A,0.00023972884268744677
493,DNAJB14,0.00023966035912302151
1787,STX8,0.0002394525908397842
1751,SRPK2,0.00023938975054843865
733,H2AZ2,0.0002392548840572677
560,ENSA,0.00023903228213764124
1114,NCBP2AS2,0.00023901232494109474
388,CREBZF,0.00023899385817998414
2025,XRCC6,0.00023885133222916494
541,EIF3I,0.00023873886743034075
933,LARS1,0.00023868129954315179
1684,SMARCC1,0.0002384982614250677
1216,PARP14,0.0002381511066004993
1353,PRR5,0.00023808899187253036
987,LSM14A,0.00023796079063911652
278,CD300A,0.00023744800670093754
293,CDC42SE2,0.00023733093452460633
1903,TRA2A,0.00023719433049621528
1777,STIM2,0.00023711223334640406
877,KAT6B,0.00023707349079444734
1719,SOCS1,0.0002370651276329455
481,DHX9,0.00023695509262144622
503,DOCK10,0.00023694440528447541
300,CDK17,0.00023639616680319874
1989,USP34,0.00023634074338467993
1222,PBRM1,0.00023619591977761204
1765,SSBP3,0.00023605215475023666
349,CLINT1,0.00023603417133562094
1191,OGT,0.00023597979303246528
1168,NR4A2,0.00023584213237019136
